PMID 	 FT_ID 	 PUBYEAR 	 PUB_DATE 	 RESEARCH_ARTICLE_YES_NO 	 AVAILABILITY_STATUS 	 FIRST_PUBLISH_DATE
25429247 	 PMC4241949 	 2014 	 01/01/2014 	 Y 	 O 	 2014-11-20 00:00:00
25428656 	 PMC4254186 	 2014 	 01/11/2014 	 Y 	 O 	 2014-11-27 00:00:00
25442640 	 PMC10987200 	 2014 	 01/01/2014 	 Y 	 O 	 2014-01-01 00:00:00
25415360 	 PMC4240712 	 2014 	 01/01/2014 	 Y 	 O 	 2014-11-21 00:00:00
32903206 	 PMC8943673 	 2020 	 01/10/2020 	 Y 	 O 	 2020-09-08 00:00:00
25437023 	 PMC4616376 	 2014 	 01/11/2014 	 Y 	 O 	 2014-11-01 00:00:00
25437028 	 PMC4616372 	 2014 	 01/11/2014 	 Y 	 O 	 2014-11-01 00:00:00
25437801 	 PMC4243447 	 2014 	 01/04/2014 	 Y 	 O 	 2014-04-10 00:00:00
25418912 	 PMC4303324 	 2015 	 01/01/2015 	 Y 	 O 	 2014-12-10 00:00:00
25419227 	 PMC4232338 	 2014 	 01/09/2014 	 Y 	 O 	 2014-09-01 00:00:00
25435933 	 PMC4246624 	 2015 	 01/01/2015 	 Y 	 O 	 2014-11-07 00:00:00
25699238 	 PMC4316695 	 2015 	 01/01/2015 	 Y 	 O 	 2015-02-04 00:00:00
25705455 	 PMC4331883 	 2015 	 01/01/2015 	 Y 	 O 	 2015-01-01 00:00:00
25709141 	 PMC4334293 	 2014 	 01/10/2014 	 Y 	 O 	 2014-09-30 00:00:00
25709503 	 PMC4334287 	 2015 	 01/01/2015 	 Y 	 O 	 2015-02-12 00:00:00
36193768 	 PMC10997027 	 2023 	 01/01/2023 	 Y 	 O 	 2022-11-01 00:00:00
25732707 	 PMC4366422 	 2015 	 01/01/2015 	 Y 	 O 	 2015-01-01 00:00:00
25734117 	 PMC4281796 	 2014 	 01/09/2014 	 Y 	 O 	 2014-07-15 00:00:00
25727548 	 PMC4643681 	 2015 	 01/11/2015 	 Y 	 O 	 2015-02-10 00:00:00
25727256 	 PMC4676930 	 2015 	 01/09/2015 	 Y 	 O 	 2015-04-15 00:00:00
25713578 	 PMC4322604 	 2015 	 01/01/2015 	 Y 	 O 	 2015-02-10 00:00:00
25730202 	 PMC4336690 	 2015 	 01/02/2015 	 Y 	 O 	 2015-02-06 00:00:00
26955363 	 PMC4767933 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-26 00:00:00
26955569 	 PMC4763511 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-01 00:00:00
26955280 	 PMC4768888 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-22 00:00:00
26955288 	 PMC4769006 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-22 00:00:00
25729574 	 PMC4342893 	 2015 	 01/01/2015 	 Y 	 O 	 2015-02-06 00:00:00
26951788 	 PMC4778727 	 2016 	 01/06/2016 	 Y 	 O 	 2016-06-01 00:00:00
26955068 	 PMC4776670 	 2014 	 01/03/2014 	 Y 	 O 	 2014-02-04 00:00:00
26955074 	 PMC4718207 	 2015 	 01/10/2015 	 Y 	 O 	 2015-09-09 00:00:00
26955075 	 PMC4777060 	 2015 	 01/11/2015 	 Y 	 O 	 2015-10-10 00:00:00
26955078 	 PMC4776717 	 2015 	 01/03/2015 	 Y 	 O 	 2015-02-02 00:00:00
26955086 	 PMC4777015 	 2015 	 01/09/2015 	 Y 	 O 	 2015-08-31 00:00:00
26955092 	 PMC4763692 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-01 00:00:00
26973466 	 PMC4776125 	 2016 	 01/01/2016 	 Y 	 O 	 2016-03-03 00:00:00
25983011 	 PMC4676290 	 2015 	 01/07/2015 	 Y 	 O 	 2015-05-18 00:00:00
25985759 	 PMC4531141 	 2015 	 01/09/2015 	 Y 	 O 	 2015-05-19 00:00:00
25988714 	 PMC4650801 	 2015 	 01/05/2015 	 Y 	 O 	 2015-05-19 00:00:00
26961822 	 PMC4785739 	 2016 	 01/03/2016 	 Y 	 O 	 2016-03-09 00:00:00
26962301 	 PMC4784468 	 2016 	 01/01/2016 	 Y 	 O 	 2016-03-09 00:00:00
26955966 	 PMC5327457 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-01 00:00:00
26955886 	 PMC4783777 	 2016 	 01/03/2016 	 Y 	 O 	 2016-03-09 00:00:00
26955887 	 PMC4783658 	 2016 	 01/03/2016 	 Y 	 O 	 2016-03-09 00:00:00
26956735 	 PMC4782298 	 2016 	 01/03/2016 	 Y 	 O 	 2016-03-08 00:00:00
26940753 	 PMC4778279 	 2016 	 01/03/2016 	 Y 	 O 	 2016-03-03 00:00:00
26940221 	 PMC4778336 	 2016 	 01/03/2016 	 Y 	 O 	 2016-03-03 00:00:00
26941618 	 PMC4761915 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-22 00:00:00
26941625 	 PMC4761866 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-22 00:00:00
26005982 	 PMC4752104 	 2015 	 01/03/2015 	 Y 	 O 	 2015-03-01 00:00:00
25996547 	 PMC4650820 	 2015 	 01/05/2015 	 Y 	 O 	 2015-05-21 00:00:00
26941478 	 PMC4761369 	 2016 	 01/01/2016 	 Y 	 O 	 2015-12-17 00:00:00
26941477 	 PMC4761376 	 2016 	 01/01/2016 	 Y 	 O 	 2015-11-21 00:00:00
26016505 	 PMC4490426 	 2015 	 01/05/2015 	 Y 	 O 	 2015-05-26 00:00:00
25984682 	 PMC4602577 	 2015 	 01/05/2015 	 Y 	 O 	 2015-05-01 00:00:00
25984837 	 PMC4434998 	 2015 	 01/05/2015 	 Y 	 O 	 2015-05-18 00:00:00
25987883 	 PMC4432231 	 2015 	 01/01/2015 	 Y 	 O 	 2015-04-22 00:00:00
26950564 	 PMC4780094 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-29 00:00:00
26957756 	 PMC4756002 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-30 00:00:00
26958122 	 PMC4764320 	 2015 	 01/01/2015 	 Y 	 O 	 2015-11-19 00:00:00
26957771 	 PMC4756017 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-30 00:00:00
26955948 	 PMC4784301 	 2016 	 01/03/2016 	 Y 	 O 	 2016-03-09 00:00:00
26957044 	 PMC4784280 	 2016 	 01/03/2016 	 Y 	 O 	 2016-03-08 00:00:00
26958052 	 PMC4766824 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-01 00:00:00
26949330 	 PMC4764644 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-22 00:00:00
26957090 	 PMC4783306 	 2015 	 01/01/2015 	 Y 	 O 	 2015-01-01 00:00:00
26943449 	 PMC4690825 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-24 00:00:00
26943429 	 PMC4607684 	 2015 	 01/12/2015 	 Y 	 O 	 2015-10-15 00:00:00
26941519 	 PMC4753713 	 2015 	 01/11/2015 	 Y 	 O 	 2015-11-01 00:00:00
26942116 	 PMC4756566 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-01 00:00:00
26942136 	 PMC4755085 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-01 00:00:00
26958082 	 PMC4782344 	 2016 	 01/01/2016 	 Y 	 O 	 2016-03-08 00:00:00
26956800 	 PMC4782335 	 2016 	 01/03/2016 	 Y 	 O 	 2016-03-08 00:00:00
26941953 	 PMC4776440 	 2016 	 01/01/2016 	 Y 	 O 	 2016-03-02 00:00:00
26000173 	 PMC4440555 	 2015 	 01/01/2015 	 Y 	 O 	 2015-03-10 00:00:00
26015408 	 PMC4767465 	 2015 	 01/12/2015 	 Y 	 O 	 2015-12-01 00:00:00
38480879 	 PMC10990929 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-13 00:00:00
38480901 	 PMC10994842 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-13 00:00:00
26955883 	 PMC4784354 	 2016 	 01/03/2016 	 Y 	 O 	 2016-03-08 00:00:00
26941693 	 PMC4763190 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-23 00:00:00
26941685 	 PMC4764733 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-24 00:00:00
38482580 	 PMC10946256 	 2024 	 01/12/2024 	 Y 	 O 	 2024-03-14 00:00:00
38482710 	 PMC10997049 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-28 00:00:00
38482367 	 PMC10928385 	 2024 	 01/01/2024 	 Y 	 O 	 2024-02-12 00:00:00
2507483 	 PMC5917806 	 1989 	 01/07/1989 	 Y 	 O 	 1989-07-01 00:00:00
19330086 	 PMC2635649 	 2008 	 01/12/2008 	 Y 	 O 	 2008-12-04 00:00:00
19325769 	 PMC2635686 	 2008 	 01/04/2008 	 Y 	 O 	 2008-04-08 00:00:00
28462321 	 PMC5342820 	 2015 	 01/01/2015 	 Y 	 O 	 2015-01-01 00:00:00
28462337 	 PMC5342850 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-01 00:00:00
28451228 	 PMC5299934 	 2017 	 01/01/2017 	 Y 	 O 	 2016-09-05 00:00:00
37674341 	 PMC10990891 	 2024 	 01/03/2024 	 Y 	 O 	 2023-08-16 00:00:00
37670417 	 PMC10995495 	 2024 	 01/03/2024 	 Y 	 O 	 2023-09-06 00:00:00
37690449 	 PMC10994594 	 2024 	 01/01/2024 	 Y 	 O 	 2023-09-08 00:00:00
37690818 	 PMC10995672 	 2024 	 01/04/2024 	 Y 	 O 	 2023-09-08 00:00:00
37698025 	 PMC10997181 	 2024 	 01/05/2024 	 Y 	 O 	 2023-09-12 00:00:00
37694965 	 PMC10993331 	 2024 	 01/04/2024 	 Y 	 O 	 2023-09-11 00:00:00
24566152 	 PMC3958914 	 2014 	 01/02/2014 	 Y 	 O 	 2014-02-21 00:00:00
38428926 	 PMC10996011 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-01 00:00:00
38429372 	 PMC10907433 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-02 00:00:00
38426911 	 PMC10998730 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
38426787 	 PMC10964408 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
38427562 	 PMC10995767 	 2024 	 01/03/2024 	 Y 	 O 	 2024-02-29 00:00:00
9685848 	 PMC5921856 	 1998 	 01/05/1998 	 Y 	 O 	 1998-05-01 00:00:00
1900824 	 PMC5918378 	 1991 	 01/02/1991 	 Y 	 O 	 1991-02-01 00:00:00
2496054 	 PMC5917675 	 1989 	 01/01/1989 	 Y 	 O 	 1989-01-01 00:00:00
38423526 	 PMC10989296 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
38424166 	 PMC10991368 	 2024 	 01/04/2024 	 Y 	 O 	 2024-02-29 00:00:00
38134387 	 PMC10980336 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
38134392 	 PMC10980340 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
38426237 	 PMC10990026 	 2024 	 01/05/2024 	 Y 	 O 	 2024-03-07 00:00:00
38426238 	 PMC10986662 	 2024 	 01/02/2024 	 Y 	 O 	 2024-02-01 00:00:00
38118171 	 PMC10993785 	 2024 	 01/04/2024 	 Y 	 O 	 2023-12-20 00:00:00
38118174 	 PMC10993786 	 2024 	 01/04/2024 	 Y 	 O 	 2023-12-20 00:00:00
38127648 	 PMC10987293 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
38124479 	 PMC10980356 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
38129736 	 PMC10991075 	 2024 	 01/03/2024 	 Y 	 O 	 2023-12-21 00:00:00
18286797 	 PMC3202505 	 2007 	 01/01/2007 	 Y 	 O 	 2007-01-01 00:00:00
18299283 	 PMC2367718 	 2008 	 01/04/2008 	 Y 	 O 	 2008-02-24 00:00:00
28165024 	 PMC5303824 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-06 00:00:00
38105581 	 PMC10990811 	 2024 	 01/04/2024 	 Y 	 O 	 2023-12-17 00:00:00
38105552 	 PMC10990818 	 2024 	 01/04/2024 	 Y 	 O 	 2023-12-17 00:00:00
27832385 	 PMC5323479 	 2017 	 01/03/2017 	 Y 	 O 	 2016-11-10 00:00:00
27840992 	 PMC5355698 	 2016 	 01/12/2016 	 Y 	 O 	 2016-11-04 00:00:00
27847388 	 PMC5220161 	 2017 	 01/01/2017 	 Y 	 O 	 2016-11-16 00:00:00
27860095 	 PMC5324576 	 2017 	 01/03/2017 	 Y 	 O 	 2016-11-17 00:00:00
27906673 	 PMC5352081 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-01 00:00:00
27853965 	 PMC5112284 	 2016 	 01/12/2016 	 Y 	 O 	 2016-11-16 00:00:00
27858764 	 PMC5271430 	 2015 	 01/07/2015 	 Y 	 O 	 2015-07-01 00:00:00
27859059 	 PMC5290234 	 2017 	 01/03/2017 	 Y 	 O 	 2016-12-07 00:00:00
27858151 	 PMC5263190 	 2017 	 01/02/2017 	 Y 	 O 	 2016-11-17 00:00:00
27835525 	 PMC5360150 	 2017 	 01/03/2017 	 Y 	 O 	 2016-11-11 00:00:00
28165420 	 PMC5343867 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-04 00:00:00
27930573 	 PMC5266045 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-01 00:00:00
27920973 	 PMC5133644 	 2017 	 01/03/2017 	 Y 	 O 	 2016-11-14 00:00:00
27933695 	 PMC5324552 	 2017 	 01/02/2017 	 Y 	 O 	 2017-01-16 00:00:00
27722771 	 PMC5263203 	 2017 	 01/02/2017 	 Y 	 O 	 2016-10-08 00:00:00
27825111 	 PMC5347772 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-01 00:00:00
27732968 	 PMC5347688 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-01 00:00:00
28088242 	 PMC5237501 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-14 00:00:00
28088196 	 PMC5237537 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-14 00:00:00
28166827 	 PMC5294740 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-07 00:00:00
27826750 	 PMC5237446 	 2017 	 01/02/2017 	 Y 	 O 	 2016-11-08 00:00:00
27864886 	 PMC5363347 	 2017 	 01/04/2017 	 Y 	 O 	 2016-11-29 00:00:00
27919937 	 PMC5308123 	 2017 	 01/02/2017 	 Y 	 O 	 2016-12-05 00:00:00
27935873 	 PMC5154708 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-09 00:00:00
27941307 	 PMC5328785 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-01 00:00:00
27942927 	 PMC5288431 	 2017 	 01/03/2017 	 Y 	 O 	 2016-12-09 00:00:00
27933358 	 PMC5315706 	 2017 	 01/03/2017 	 Y 	 O 	 2016-12-09 00:00:00
27933374 	 PMC5288442 	 2017 	 01/03/2017 	 Y 	 O 	 2016-12-09 00:00:00
27941657 	 PMC5201359 	 2016 	 01/12/2016 	 Y 	 O 	 2016-12-08 00:00:00
27918137 	 PMC5270748 	 2017 	 01/01/2017 	 Y 	 O 	 2016-12-05 00:00:00
28292084 	 PMC5325485 	 2016 	 01/01/2016 	 Y 	 O 	 2016-10-27 00:00:00
28292097 	 PMC5326053 	 2016 	 01/01/2016 	 Y 	 O 	 2016-11-04 00:00:00
28304361 	 PMC5372660 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-17 00:00:00
28279205 	 PMC5345177 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-09 00:00:00
28279226 	 PMC5345250 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-09 00:00:00
28280311 	 PMC5338931 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-01 00:00:00
28280434 	 PMC5321257 	 2016 	 01/01/2016 	 Y 	 O 	 2016-05-20 00:00:00
28280322 	 PMC5338850 	 2017 	 01/01/2017 	 Y 	 O 	 2017-03-02 00:00:00
28280569 	 PMC5319335 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-04 00:00:00
28280460 	 PMC5322750 	 2017 	 01/01/2017 	 Y 	 O 	 2017-02-23 00:00:00
28280348 	 PMC5338962 	 2017 	 01/01/2017 	 Y 	 O 	 2017-02-27 00:00:00
28280500 	 PMC5322211 	 2017 	 01/01/2017 	 Y 	 O 	 2017-02-23 00:00:00
28280510 	 PMC5322415 	 2017 	 01/01/2017 	 Y 	 O 	 2017-02-09 00:00:00
28282247 	 PMC5359640 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-01 00:00:00
28282924 	 PMC5372614 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-09 00:00:00
28282961 	 PMC5369124 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-09 00:00:00
28282972 	 PMC5344877 	 2017 	 01/12/2017 	 Y 	 O 	 2017-03-09 00:00:00
28282889 	 PMC5366838 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-08 00:00:00
28292104 	 PMC5326034 	 2016 	 01/01/2016 	 Y 	 O 	 2016-11-11 00:00:00
28292165 	 PMC5326198 	 2016 	 01/01/2016 	 Y 	 O 	 2016-12-06 00:00:00
28281670 	 PMC5345003 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-10 00:00:00
28281682 	 PMC5345020 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-10 00:00:00
27928439 	 PMC5141395 	 2016 	 01/10/2016 	 Y 	 O 	 2016-10-01 00:00:00
27914903 	 PMC5285447 	 2017 	 01/02/2017 	 Y 	 O 	 2016-12-01 00:00:00
28280027 	 PMC5347247 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-09 00:00:00
28281159 	 PMC5359150 	 2017 	 01/04/2017 	 Y 	 O 	 2017-03-09 00:00:00
28280636 	 PMC5322416 	 2017 	 01/01/2017 	 Y 	 O 	 2017-02-09 00:00:00
28281529 	 PMC5353663 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-10 00:00:00
27928894 	 PMC5270735 	 2017 	 01/01/2017 	 Y 	 O 	 2016-12-08 00:00:00
27911012 	 PMC5324532 	 2017 	 01/03/2017 	 Y 	 O 	 2016-12-02 00:00:00
28291759 	 PMC5349436 	 2017 	 01/03/2017 	 Y 	 O 	 2017-02-22 00:00:00
27912107 	 PMC5264390 	 2017 	 01/01/2017 	 Y 	 O 	 2016-11-03 00:00:00
28293315 	 PMC5320906 	 2017 	 01/03/2017 	 Y 	 O 	 2017-02-04 00:00:00
28293318 	 PMC5320909 	 2017 	 01/03/2017 	 Y 	 O 	 2017-02-12 00:00:00
28293347 	 PMC5337279 	 2016 	 01/01/2016 	 Y 	 O 	 2016-12-08 00:00:00
28293245 	 PMC5329015 	 2017 	 01/01/2017 	 Y 	 O 	 2017-02-28 00:00:00
28292282 	 PMC5351047 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-14 00:00:00
28294145 	 PMC5353754 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-15 00:00:00
28287139 	 PMC5346997 	 2017 	 01/03/2017 	 Y 	 O 	 2017-03-13 00:00:00
28286729 	 PMC5337904 	 2017 	 01/03/2017 	 Y 	 O 	 2017-02-01 00:00:00
28293164 	 PMC5328953 	 2017 	 01/01/2017 	 Y 	 O 	 2017-02-28 00:00:00
28094286 	 PMC5247574 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-17 00:00:00
28289608 	 PMC5339604 	 2017 	 01/01/2017 	 Y 	 O 	 2017-01-01 00:00:00
28299091 	 PMC5345421 	 2013 	 01/06/2013 	 Y 	 O 	 2013-06-01 00:00:00
28299096 	 PMC5345426 	 2013 	 01/06/2013 	 Y 	 O 	 2013-06-01 00:00:00
28289645 	 PMC5344814 	 2017 	 01/02/2017 	 Y 	 O 	 2017-02-28 00:00:00
28299124 	 PMC5345411 	 2014 	 01/06/2014 	 Y 	 O 	 2014-06-01 00:00:00
28299132 	 PMC5349259 	 2015 	 01/03/2015 	 Y 	 O 	 2015-03-31 00:00:00
28289681 	 PMC5326787 	 2017 	 01/01/2017 	 Y 	 O 	 2017-02-27 00:00:00
28289418 	 PMC5327441 	 2017 	 01/01/2017 	 Y 	 O 	 2017-02-27 00:00:00
7508904 	 PMC5919340 	 1994 	 01/01/1994 	 Y 	 O 	 1994-01-01 00:00:00
26941533 	 PMC4753757 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-01 00:00:00
26941534 	 PMC4753758 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-01 00:00:00
26941540 	 PMC4753764 	 2016 	 01/01/2016 	 Y 	 O 	 2016-01-01 00:00:00
26941830 	 PMC4776422 	 2016 	 01/01/2016 	 Y 	 O 	 2016-03-02 00:00:00
26941842 	 PMC4775859 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-13 00:00:00
38482369 	 PMC10928387 	 2024 	 01/01/2024 	 Y 	 O 	 2024-02-20 00:00:00
25995938 	 PMC4420057 	 2015 	 01/05/2015 	 Y 	 O 	 2015-04-25 00:00:00
26966649 	 PMC4783769 	 2016 	 01/01/2016 	 Y 	 O 	 2016-02-04 00:00:00
25995853 	 PMC4420119 	 2015 	 01/05/2015 	 Y 	 O 	 2015-04-09 00:00:00
38575357 	 PMC10994859 	 2024 	 01/06/2024 	 Y 	 O 	 2024-04-04 00:00:00
38575512 	 PMC10995830 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
38576000 	 PMC10993619 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-04 00:00:00
38576526 	 PMC10993191 	 2024 	 01/04/2024 	 Y 	 O 	 2024-02-20 00:00:00
38576528 	 PMC10989046 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-01 00:00:00
38576637 	 PMC10990964 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-04 00:00:00
38576753 	 PMC10989476 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
38576873 	 PMC10993007 	 2023 	 01/01/2023 	 Y 	 O 	 2023-11-10 00:00:00
38577002 	 PMC10988640 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
38577005 	 PMC10988642 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
38577131 	 PMC10991793 	 2024 	 01/01/2024 	 Y 	 O 	 2024-03-21 00:00:00
38577246 	 PMC10993867 	 2024 	 01/01/2024 	 Y 	 O 	 2024-03-19 00:00:00
38577250 	 PMC10990716 	 2024 	 01/06/2024 	 Y 	 O 	 2024-03-25 00:00:00
38577368 	 PMC10988614 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-05 00:00:00
38577371 	 PMC10988605 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-07 00:00:00
38577686 	 PMC10991686 	 2024 	 01/01/2024 	 Y 	 O 	 2024-03-21 00:00:00
38577687 	 PMC10993695 	 2024 	 01/01/2024 	 Y 	 O 	 2024-03-20 00:00:00
38577688 	 PMC10993733 	 2024 	 01/01/2024 	 Y 	 O 	 2024-03-20 00:00:00
38577691 	 PMC10992675 	 2024 	 01/01/2024 	 Y 	 O 	 2024-03-30 00:00:00
38575912 	 PMC10996083 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-04 00:00:00
38576003 	 PMC10993617 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-04 00:00:00
38576125 	 PMC10996361 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
38576537 	 PMC10988447 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-03 00:00:00
38577011 	 PMC10992723 	 2024 	 01/06/2024 	 Y 	 O 	 2024-03-27 00:00:00
38577257 	 PMC10991756 	 2023 	 01/01/2023 	 Y 	 O 	 2024-03-21 00:00:00
38577259 	 PMC10994200 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-25 00:00:00
38577379 	 PMC10988610 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-05 00:00:00
38577381 	 PMC10988604 	 2024 	 01/04/2024 	 Y 	 O 	 2024-02-24 00:00:00
38577382 	 PMC10988595 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-04 00:00:00
38577483 	 PMC10992722 	 2024 	 01/05/2024 	 Y 	 O 	 2024-03-01 00:00:00
38577484 	 PMC10991795 	 2024 	 01/01/2024 	 Y 	 O 	 2024-03-21 00:00:00
38577486 	 PMC10993665 	 2024 	 01/01/2024 	 Y 	 O 	 2024-01-01 00:00:00
38577488 	 PMC10992725 	 2024 	 01/05/2024 	 Y 	 O 	 2024-03-24 00:00:00
38577579 	 PMC10993646 	 2024 	 01/02/2024 	 Y 	 O 	 2024-02-13 00:00:00
38575914 	 PMC10996191 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-04 00:00:00
38575917 	 PMC10996152 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-05 00:00:00
38575918 	 PMC10996073 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-04 00:00:00
38576538 	 PMC10993145 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-04 00:00:00
38576890 	 PMC10990331 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
38577018 	 PMC10990743 	 2024 	 01/09/2024 	 Y 	 O 	 2024-02-27 00:00:00
38577025 	 PMC10990753 	 2024 	 01/09/2024 	 Y 	 O 	 2024-02-27 00:00:00
38577260 	 PMC10994204 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-27 00:00:00
38577264 	 PMC10993900 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-01 00:00:00
38577265 	 PMC10994007 	 2024 	 01/03/2024 	 Y 	 O 	 2023-12-21 00:00:00
38577389 	 PMC10990752 	 2024 	 01/07/2024 	 Y 	 O 	 2024-03-23 00:00:00
38577390 	 PMC10991787 	 2024 	 01/01/2024 	 Y 	 O 	 2024-03-21 00:00:00
38577492 	 PMC10993697 	 2024 	 01/01/2024 	 Y 	 O 	 2024-03-20 00:00:00
38573522 	 PMC10994178 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-26 00:00:00
38577587 	 PMC10988297 	 2024 	 01/01/2024 	 Y 	 O 	 2024-03-11 00:00:00
38577700 	 PMC10989055 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-03 00:00:00
38577701 	 PMC10993902 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-04 00:00:00
38577703 	 PMC10994056 	 2024 	 01/03/2024 	 Y 	 O 	 2024-02-15 00:00:00
38577704 	 PMC10994703 	 2024 	 01/01/2024 	 Y 	 O 	 2024-03-28 00:00:00
38576012 	 PMC10993477 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-04 00:00:00
38576013 	 PMC10993489 	 2024 	 01/04/2024 	 Y 	 O 	 2024-04-04 00:00:00
38576548 	 PMC10990854 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-26 00:00:00
38576655 	 PMC10994654 	 2024 	 01/03/2024 	 Y 	 O 	 2024-03-05 00:00:00
38576777 	 PMC10992698 	 2024 	 01/06/2024 	 Y 	 O 	 2024-03-26 00:00:00
38576779 	 PMC10991840 	 2024 	 01/01/2024 	 Y 	 O 	 2024-03-21 00:00:00
38576901 	 PMC10993128 	 2024 	 01/05/2024 	 Y 	 O 	 2023-09-01 00:00:00
38576907 	 PMC10990403 	 2024 	 01/04/2024 	 Y 	 O 	 2024-03-04 00:00:00
38577151 	 PMC10992710 	 2024 	 01/06/2024 	 Y 	 O 	 2024-03-30 00:00:00
